"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"1266";"95151";"Chauvry";"249500455";"95";"11";17,8788500655908;15,0938125414428;21,1777692872632;"maille";2;1554;0,867775078195624
"1266";"95563";"Saint-Leu-la-Forêt";"200058485";"95";"11";19,0598816628151;16,0927466703704;22,574088590444;"commune";1552;1554;0,867775078195624
"1266";"95061";"Béthemont-la-Forêt";"249500455";"95";"11";17,8788500655908;15,0938125414428;21,1777692872632;"maille";0;1554;0,867775078195624
"1293";"95074";"Boisemont";"249500109";"95";"11";18,4967479481685;15,5749670766119;21,9666393498728;"commune";240;2266;0,858227066985408
"1293";"95388";"Menucourt";"249500109";"95";"11";17,475135682433;14,6922336750444;20,7851558771589;"commune";131;2266;0,858227066985408
"1450";"95543";"Saint-Cyr-en-Arthies";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";1;1558;0,817928586612626
"1450";"95157";"Chérence";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";0;1558;0,817928586612626
"1450";"95554";"Saint-Gervais";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";0;1558;0,817928586612626
"1450";"95150";"Chaussy";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";10;1558;0,817928586612626
"1450";"95651";"Vétheuil";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";46;1558;0,817928586612626
"1450";"95429";"Montreuil-sur-Epte";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";0;1558;0,817928586612626
"1450";"95011";"Ambleville";"249500513";"95";"11";13,9896146717246;11,833578084468;16,5384735932244;"maille";4;1558;0,817928586612626
"1477";"95203";"Eaubonne";"200058485";"95";"11";19,5660812288283;16,2786716769742;23,5173693683258;"commune";2160;2287;0,831909456194198
"1477";"95014";"Andilly";"200056380";"95";"11";18,3836826919745;15,2350318843308;22,1830706942461;"commune";127;2287;0,831909456194198
"1495";"95323";"Jouy-le-Moutier";"249500109";"95";"11";17,4110111972887;15,450904660034;19,6197774552474;"commune";1091;1091;0,921598526460763
"1551";"95456";"Noisy-sur-Oise";"249500489";"95";"11";16,3599027164506;13,5899225185824;19,694477030738;"maille";20;631;0,85690347225644
"1551";"95652";"Viarmes";"200073013";"95";"11";16,8510990726082;13,9987164670501;20,2846840010821;"commune";425;631;0,85690347225644
"1551";"95056";"Belloy-en-France";"200073013";"95";"11";16,3599027164506;13,5899225185824;19,694477030738;"maille";96;631;0,85690347225644
"1551";"95566";"Saint-Martin-du-Tertre";"200073013";"95";"11";16,3599027164506;13,5899225185824;19,694477030738;"maille";90;631;0,85690347225644
"1607";"95026";"Asnières-sur-Oise";"200073013";"95";"11";16,7569170094576;13,891892630828;20,2128158576987;"maille";90;745;0,844705168033779
"1607";"95352";"Luzarches";"200073013";"95";"11";16,3293282581169;13,4955893592812;19,7580820120284;"commune";392;745;0,844705168033779
"1607";"95594";"Seugy";"200073013";"95";"11";17,123652291319;14,2278846947579;20,6087885925887;"commune";117;745;0,844705168033779
"1607";"95149";"Chaumontel";"200073013";"95";"11";17,3084219500034;14,3441184587485;20,8853176485478;"commune";146;745;0,844705168033779
"1678";"95199";"Domont";"200056380";"95";"11";17,9840939106998;15,5411085544946;20,8111044752552;"commune";1805;1805;0,904503948628391
"1695";"95392";"Mériel";"249500455";"95";"11";18,8063945074307;15,679550113334;22,5567998962131;"commune";293;554;0,865662554826775
"1695";"95678";"Villiers-Adam";"249500455";"95";"11";17,9986497290617;15,0277703826624;21,5568500063851;"maille";25;554;0,865662554826775
"1695";"95430";"Montsoult";"200073013";"95";"11";18,8958944742681;15,7814811324746;22,6249250615609;"commune";137;554;0,865662554826775
"1695";"95628";"Valmondois";"249500430";"95";"11";17,9986497290617;15,0277703826624;21,5568500063851;"maille";84;554;0,865662554826775
"1695";"95120";"Butry-sur-Oise";"249500430";"95";"11";17,9986497290617;15,0277703826624;21,5568500063851;"maille";15;554;0,865662554826775
"1707";"95487";"Persan";"249500489";"95";"11";16,890203505711;14,5438466063955;19,6150978613102;"commune";2126;2266;0,865467354486237
"1849";"95658";"Vigny";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";47;470;0,844824806824187
"1849";"95040";"Avernes";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";19;470;0,844824806824187
"1849";"95348";"Longuesse";"200035970";"95";"11";16,1974144944498;13,6010433042672;19,2894199684445;"maille";15;470;0,844824806824187
