"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"80";"95328";"Labbeville";"249500430";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";6;489;0,788335691752231
"80";"95447";"Neuilly-en-Vexin";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";9;489;0,788335691752231
"80";"95459";"Nucourt";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";8;489;0,788335691752231
"80";"95309";"Hodent";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";3;489;0,788335691752231
"80";"95387";"Menouville";"249500430";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";5;489;0,788335691752231
"80";"95024";"Arthies";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";14;489;0,788335691752231
"80";"95438";"Moussy";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";3;489;0,788335691752231
"80";"95177";"Cormeilles-en-Vexin";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";25;489;0,788335691752231
"80";"95611";"Theuville";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";2;489;0,788335691752231
"80";"95046";"Banthelu";"249500513";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";3;489;0,788335691752231
"80";"95303";"Le Heaulme";"200035970";"95";"11";12,8090156845056;9,93039170098733;16,5220957789206;"maille";1;489;0,788335691752231
"914";"95429";"Montreuil-sur-Epte";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";5;491;0,842397880718592
"914";"95462";"Omerville";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";6;491;0,842397880718592
"914";"95253";"Frémainville";"200035970";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";13;491;0,842397880718592
"914";"95379";"Maudétour-en-Vexin";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";1;491;0,842397880718592
"914";"95008";"Aincourt";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";6;491;0,842397880718592
"914";"95295";"Guiry-en-Vexin";"200035970";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";8;491;0,842397880718592
"914";"95690";"Wy-dit-Joli-Village";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";2;491;0,842397880718592
"914";"95011";"Ambleville";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";2;491;0,842397880718592
"914";"95012";"Amenucourt";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";5;491;0,842397880718592
"914";"95101";"Bray-et-Lû";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";20;491;0,842397880718592
"914";"95157";"Chérence";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";2;491;0,842397880718592
"914";"95040";"Avernes";"200035970";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";44;491;0,842397880718592
"914";"95543";"Saint-Cyr-en-Arthies";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";0;491;0,842397880718592
"914";"95676";"Villers-en-Arthies";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";22;491;0,842397880718592
"914";"95656";"Vienne-en-Arthies";"249500513";"95";"11";11,6175228773499;9,10250240542222;14,827443245206;"maille";12;491;0,842397880718592
"996";"95271";"Génicourt";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";10;495;0,883361011423163
"996";"95078";"Boissy-l'Aillerie";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";14;495;0,883361011423163
"996";"95584";"Santeuil";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";16;495;0,883361011423163
"996";"95304";"Hédouville";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";4;495;0,883361011423163
"996";"95480";"Parmain";"249500455";"95";"11";15,5256917458824;12,4395391340758;19,3774947439859;"commune";134;495;0,883361011423163
"996";"95254";"Frémécourt";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";4;495;0,883361011423163
"996";"95211";"Ennery";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";62;495;0,883361011423163
"996";"95258";"Frouville";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";5;495;0,883361011423163
"996";"95446";"Nesles-la-Vallée";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";48;495;0,883361011423163
"996";"95422";"Montgeroult";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";12;495;0,883361011423163
"996";"95213";"Épiais-Rhus";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";19;495;0,883361011423163
"996";"95627";"Vallangoujard";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";10;495;0,883361011423163
"996";"95483";"Le Perchay";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";6;495;0,883361011423163
"996";"95059";"Berville";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";13;495;0,883361011423163
"996";"95529";"Ronquerolles";"249500489";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";2;495;0,883361011423163
"996";"95308";"Hérouville-en-Vexin";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";6;495;0,883361011423163
"996";"95658";"Vigny";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";17;495;0,883361011423163
"996";"95002";"Ableiges";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";22;495;0,883361011423163
"996";"95023";"Arronville";"249500430";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";32;495;0,883361011423163
"996";"95181";"Courcelles-sur-Viosne";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";10;495;0,883361011423163
"996";"95287";"Grisy-les-Plâtres";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";21;495;0,883361011423163
"996";"95298";"Haravilliers";"200035970";"95";"11";13,7149189104932;10,9842401940281;17,1244435116842;"maille";16;495;0,883361011423163
